"","season_year","unique_code","cruise","S_L","S_S","latitude","longitude","month","year","Bathylagoides.wesethi","Ceratoscopelus.townsendi","Chauliodus.macouni","Diogenichthys.atlanticus","Leuroglossus.stilbius","Lipolagus.ochotensis","Protomyctophum.crockeri","Stenobrachius.leucopsarus","Symbolophorus.californiensis","Tarletonbeania.crenularis","Triphoturus.mexicanus","Vinciguerria.lucetia","S_C","S_SC","season","line_station","sampling_extent"
"133","fall 1952","5210 CR 76.7 55 C1","5210 CR",76.7,55,34.875,-121.2916667,10,1952,0,0,0,0,0,0,0,0,0,19.5,0,0,5210,"CR","fall","76.7 55","136.7  to  63.3"
"134","fall 1952","5210 PT 123.3 37 C1","5210 PT",123.3,37,27.39666667,-114.655,10,1952,0,0,0,0,0,0,0,0,0,0,0,1.63,5210,"PT","fall","123.3 37","136.7  to  63.3"
"135","fall 1952","5210 PT 103.3 30 C1","5210 PT",103.3,30,31.07,-116.4166667,10,1952,0,0,0,0,0,0,0,0,0,0,7.48,0,5210,"PT","fall","103.3 30","136.7  to  63.3"
"136","fall 1952","5210 CR 93.3 50 C1","5210 CR",93.3,50,32.18333333,-118.8833333,10,1952,0,0,0,0,0,0,0,0,0,0,0,0,5210,"CR","fall","93.3 50","136.7  to  63.3"
"137","fall 1952","5210 CR 100 30 C1","5210 CR",100,30,31.66666667,-116.775,10,1952,0,0,0,0,0,0,0,0,0,0,44.8,0,5210,"CR","fall","100 30","136.7  to  63.3"
"138","fall 1952","5210 CR 80 70 C1","5210 CR",80,70,33.81666667,-121.85,10,1952,0,0,0,0,2.83,0,8.49,0,0,5.66,0,0,5210,"CR","fall","80 70","136.7  to  63.3"
"139","fall 1952","5210 PT 120 25 C1","5210 PT",120,25,28.40166667,-114.2616667,10,1952,0,0,0,0,0,0,0,0,0,0,0,0,5210,"PT","fall","120 25","136.7  to  63.3"
"140","fall 1952","5210 PT 130 30 C1","5210 PT",130,30,26.49166667,-113.4683333,10,1952,0,0,0,0,0,0,0,0,0,0,0,8.75,5210,"PT","fall","130 30","136.7  to  63.3"
"141","fall 1952","5210 PT 116.7 30 C1","5210 PT",116.7,30,28.78333333,-114.93,10,1952,0,0,0,0,0,0,0,0,0,0,49.45,0,5210,"PT","fall","116.7 30","136.7  to  63.3"
"142","fall 1952","5210 PT 120 80 C1","5210 PT",120,80,26.47666667,-117.7916667,10,1952,0,0,0,0,0,0,0,0,0,0,19.12,19.12,5210,"PT","fall","120 80","136.7  to  63.3"
"143","fall 1952","5210 PT 120 90 C1","5210 PT",120,90,26.13333333,-118.43,10,1952,0,9.15,0,0,0,0,6.1,0,0,0,27.45,387.35,5210,"PT","fall","120 90","136.7  to  63.3"
"144","fall 1952","5210 PT 123.3 40 C1","5210 PT",123.3,40,27.26666667,-114.9383333,10,1952,0,0,0,0,0,0,0,0,0,0,75.14,4.42,5210,"PT","fall","123.3 40","136.7  to  63.3"
"145","fall 1952","5210 PT 116.7 40 C1","5210 PT",116.7,40,28.48166667,-115.62,10,1952,4.24,0,0,0,0,0,4.24,0,0,0,23.32,6.36,5210,"PT","fall","116.7 40","136.7  to  63.3"
"146","fall 1952","5210 CR 80 55 C1","5210 CR",80,55,34.31666667,-120.8,10,1952,0,0,0,0,0,0,6.08,0,0,3.04,0,0,5210,"CR","fall","80 55","136.7  to  63.3"
"147","fall 1952","5210 PT 126.7 40 C1","5210 PT",126.7,40,26.72166667,-114.4916667,10,1952,0,0,0,0,0,0,0,0,0,0,8,12,5210,"PT","fall","126.7 40","136.7  to  63.3"
"148","fall 1952","5210 PT 126.7 34 C1","5210 PT",126.7,34,26.92,-114.1,10,1952,0,0,0,0,0,0,0,0,0,0,0,7.7,5210,"PT","fall","126.7 34","136.7  to  63.3"
"149","fall 1953","5310 CR 120 30 C1","5310 CR",120,30,28.16666667,-114.5666667,10,1953,0,0,0,0,0,0,0,0,0,0,0,0,5310,"CR","fall","120 30","136.7  to  83.3"
"150","fall 1953","5310 CR 123.3 40 C1","5310 CR",123.3,40,27.33333333,-114.9166667,10,1953,0,0,0,0,0,0,0,0,0,0,81,93.96,5310,"CR","fall","123.3 40","136.7  to  83.3"
"151","fall 1953","5310 CR 100 30 C1","5310 CR",100,30,31.675,-116.775,10,1953,0,0,0,0,0,0,0,0,0,0,0,0,5310,"CR","fall","100 30","136.7  to  83.3"
"152","fall 1953","5310 CR 120 80 C1","5310 CR",120,80,26.59166667,-117.8166667,10,1953,9.36,0,0,0,0,0,0,0,0,0,24.96,9.36,5310,"CR","fall","120 80","136.7  to  83.3"
"153","fall 1953","5310 CR 120 35 C1","5310 CR",120,35,28.05,-114.9,10,1953,0,0,0,0,0,0,0,0,0,0,10.23,0,5310,"CR","fall","120 35","136.7  to  83.3"
"154","fall 1953","5310 CR 123.3 50 C1","5310 CR",123.3,50,26.96666667,-115.5083333,10,1953,0,0,0,0,0,0,0,0,0,0,112.84,109.2,5310,"CR","fall","123.3 50","136.7  to  83.3"
"155","fall 1953","5310 CR 120 25 C1","5310 CR",120,25,28.38333333,-114.2416667,10,1953,0,0,0,0,0,0,0,0,0,0,0,0,5310,"CR","fall","120 25","136.7  to  83.3"
"156","fall 1953","5310 CR 120 90 C1","5310 CR",120,90,26.225,-118.45,10,1953,3.38,0,0,0,0,0,0,0,0,0,16.9,40.56,5310,"CR","fall","120 90","136.7  to  83.3"
"157","fall 1953","5310 CR 120 60 C1","5310 CR",120,60,27.21666667,-116.525,10,1953,3.97,0,0,0,0,0,0,0,0,0,75.43,67.49,5310,"CR","fall","120 60","136.7  to  83.3"
"158","fall 1953","5310 CR 130 50 C1","5310 CR",130,50,25.81666667,-114.7666667,10,1953,3.66,0,0,0,0,0,0,0,0,0,10.98,3.66,5310,"CR","fall","130 50","136.7  to  83.3"
"159","fall 1953","5310 CR 93.3 50 C1","5310 CR",93.3,50,32.25,-118.9416667,10,1953,0,0,0,0,0,0,0,0,0,0,6.14,0,5310,"CR","fall","93.3 50","136.7  to  83.3"
"160","fall 1953","5310 CR 116.7 35 C1","5310 CR",116.7,35,28.63333333,-115.2666667,10,1953,3.23,0,0,0,0,0,0,0,0,0,32.3,45.22,5310,"CR","fall","116.7 35","136.7  to  83.3"
"161","fall 1953","5310 CR 93.3 30 C1","5310 CR",93.3,30,32.83333333,-117.525,10,1953,0,0,0,0,2.73,0,2.73,0,2.73,0,5.46,2.73,5310,"CR","fall","93.3 30","136.7  to  83.3"
"162","fall 1953","5310 CR 123.3 37 C1","5310 CR",123.3,37,27.4,-114.6583333,10,1953,2.48,0,0,0,0,0,0,0,0,0,4.96,9.92,5310,"CR","fall","123.3 37","136.7  to  83.3"
"163","fall 1953","5310 CR 113.3 35 C1","5310 CR",113.3,35,29.2,-115.6416667,10,1953,17.1,0,0,0,0,0,0,0,10.26,0,174.42,0,5310,"CR","fall","113.3 35","136.7  to  83.3"
"164","fall 1953","5310 CR 93.3 40 C1","5310 CR",93.3,40,32.5,-118.2083333,10,1953,0,0,0,0,0,0,0,0,0,0,8.64,0,5310,"CR","fall","93.3 40","136.7  to  83.3"
"165","fall 1953","5310 CR 126.7 34 C1","5310 CR",126.7,34,26.925,-114.1,10,1953,0,0,0,0,0,0,0,0,0,0,0,0,5310,"CR","fall","126.7 34","136.7  to  83.3"
"166","fall 1953","5310 CR 133.3 40 C1","5310 CR",133.3,40,25.56666667,-113.7833333,10,1953,0,0,0,0,0,0,0,0,0,0,120.7,237.85,5310,"CR","fall","133.3 40","136.7  to  83.3"
"167","fall 1953","5310 CR 126.7 40 C1","5310 CR",126.7,40,26.76666667,-114.4666667,10,1953,0,0,0,0,0,0,0,0,0,0,22.2,4.44,5310,"CR","fall","126.7 40","136.7  to  83.3"
"168","fall 1953","5310 CR 116.7 40 C1","5310 CR",116.7,40,28.46666667,-115.5916667,10,1953,12.6,0,0,0,0,0,0,0,0,0,211.05,355.95,5310,"CR","fall","116.7 40","136.7  to  83.3"
"169","fall 1953","5310 CR 90 28 C1","5310 CR",90,28,33.475,-117.7833333,10,1953,0,0,0,0,12.36,0,0,0,0,3.09,33.99,0,5310,"CR","fall","90 28","136.7  to  83.3"
"170","fall 1953","5310 CR 120 50 C1","5310 CR",120,50,27.55833333,-115.8666667,10,1953,0,0,0,0,0,0,0,0,0,0,57.12,0,5310,"CR","fall","120 50","136.7  to  83.3"
"171","fall 1953","5310 CR 120 70 C1","5310 CR",120,70,26.88333333,-117.1666667,10,1953,7.22,0,0,0,0,0,0,0,0,0,212.99,25.27,5310,"CR","fall","120 70","136.7  to  83.3"
"172","fall 1953","5310 CR 130 35 C1","5310 CR",130,35,26.31666667,-113.8083333,10,1953,0,0,0,0,0,0,0,0,0,0,0,10.62,5310,"CR","fall","130 35","136.7  to  83.3"
"173","fall 1953","5310 CR 110 60 C1","5310 CR",110,60,28.93333333,-117.6666667,10,1953,15.95,0,0,6.38,0,0,3.19,0,6.38,0,31.9,28.71,5310,"CR","fall","110 60","136.7  to  83.3"
"174","fall 1953","5310 CR 90 70 C1","5310 CR",90,70,32.04166667,-120.625,10,1953,0,0,0,0,0,0,3.25,0,0,0,0,0,5310,"CR","fall","90 70","136.7  to  83.3"
"175","fall 1953","5310 CR 113.3 30 C1","5310 CR",113.3,30,29.38333333,-115.2833333,10,1953,10.88,0,0,0,0,0,0,0,0,0,0,0,5310,"CR","fall","113.3 30","136.7  to  83.3"
"176","fall 1953","5310 CR 96.7 30 C1","5310 CR",96.7,30,32.25833333,-117.1583333,10,1953,0,0,0,0,0,0,0,0,0,0,24.86,0,5310,"CR","fall","96.7 30","136.7  to  83.3"
"177","fall 1953","5310 CR 113.3 40 C1","5310 CR",113.3,40,29.03333333,-115.975,10,1953,3.26,0,0,0,0,0,0,0,0,0,260.8,6.52,5310,"CR","fall","113.3 40","136.7  to  83.3"
"178","fall 1953","5310 CR 116.7 30 C1","5310 CR",116.7,30,28.8,-114.9416667,10,1953,0,0,0,0,0,0,0,0,0,0,0,0,5310,"CR","fall","116.7 30","136.7  to  83.3"
"179","fall 1953","5310 CR 126.7 50 C1","5310 CR",126.7,50,26.375,-115.15,10,1953,0,0,0,0,0,0,0,0,0,0,28,4,5310,"CR","fall","126.7 50","136.7  to  83.3"
"180","fall 1953","5310 CR 130 30 C1","5310 CR",130,30,26.48333333,-113.4833333,10,1953,0,0,0,0,0,0,0,0,0,0,3.27,29.43,5310,"CR","fall","130 30","136.7  to  83.3"
"181","fall 1953","5310 CR 120 45 C1","5310 CR",120,45,27.7,-115.5666667,10,1953,0,0,0,0,0,0,0,0,0,0,21.54,0,5310,"CR","fall","120 45","136.7  to  83.3"
"182","fall 1953","5310 CR 96.7 50 C1","5310 CR",96.7,50,31.625,-118.4583333,10,1953,0,0,0,0,5.6,2.8,2.8,0,0,0,30.8,0,5310,"CR","fall","96.7 50","136.7  to  83.3"
"183","fall 1953","5310 CR 110 50 C1","5310 CR",110,50,29.225,-117.025,10,1953,0,0,0,3.93,3.93,0,11.79,0,0,0,113.97,11.79,5310,"CR","fall","110 50","136.7  to  83.3"
"184","fall 1953","5310 CR 96.7 40 C1","5310 CR",96.7,40,32.025,-117.7333333,10,1953,0,0,0,0,5.9,0,0,0,0,0,20.65,0,5310,"CR","fall","96.7 40","136.7  to  83.3"
"185","fall 1953","5310 CR 90 37 C1","5310 CR",90,37,33.18333333,-118.4,10,1953,0,0,0,0,0,0,0,0,0,0,2.94,0,5310,"CR","fall","90 37","136.7  to  83.3"
"186","fall 1953","5310 CR 130 40 C1","5310 CR",130,40,26.15,-114.1166667,10,1953,4.09,0,0,0,0,0,0,0,0,0,44.99,77.71,5310,"CR","fall","130 40","136.7  to  83.3"
"187","fall 1953","5310 CR 116.7 26 C1","5310 CR",116.7,26,28.93333333,-114.6833333,10,1953,0,0,0,0,0,0,0,0,0,0,0,0,5310,"CR","fall","116.7 26","136.7  to  83.3"
"188","fall 1953","5310 CR 90 60 C1","5310 CR",90,60,32.45,-119.9,10,1953,0,0,0,0,0,0,0,0,0,2.88,0,0,5310,"CR","fall","90 60","136.7  to  83.3"
"189","fall 1953","5310 CR 90 30 C1","5310 CR",90,30,33.40833333,-117.9083333,10,1953,0,0,0,0,0,0,0,0,0,0,5.82,0,5310,"CR","fall","90 30","136.7  to  83.3"
"190","fall 1953","5310 CR 136.7 23 C1","5310 CR",136.7,23,25.56666667,-112.3083333,10,1953,0,0,0,0,0,0,0,0,0,0,0,13.36,5310,"CR","fall","136.7 23","136.7  to  83.3"
"191","fall 1953","5310 CR 100 40 C1","5310 CR",100,40,31.34166667,-117.4166667,10,1953,0,0,0,0,0,0,0,0,0,0,8.07,0,5310,"CR","fall","100 40","136.7  to  83.3"
"192","fall 1953","5310 CR 133.3 30 C1","5310 CR",133.3,30,25.93333333,-113.15,10,1953,0,0,0,0,0,0,0,0,0,0,0,37.2,5310,"CR","fall","133.3 30","136.7  to  83.3"
"193","fall 1953","5310 CR 96.7 35 C1","5310 CR",96.7,35,32.09166667,-117.4833333,10,1953,0,0,0,0,0,0,2.82,0,0,0,5.64,0,5310,"CR","fall","96.7 35","136.7  to  83.3"
"194","fall 1953","5310 CR 106.7 40 C1","5310 CR",106.7,40,30.175,-116.7166667,10,1953,3.52,0,0,0,3.52,0,0,0,0,0,112.64,0,5310,"CR","fall","106.7 40","136.7  to  83.3"
"195","fall 1953","5310 CR 90 45 C1","5310 CR",90,45,32.91666667,-118.9333333,10,1953,2.89,0,0,0,0,0,0,0,0,0,11.56,0,5310,"CR","fall","90 45","136.7  to  83.3"
"196","fall 1953","5310 CR 110 35 C1","5310 CR",110,35,29.83333333,-116.05,10,1953,0,0,0,0,0,0,0,0,0,0,109.8,0,5310,"CR","fall","110 35","136.7  to  83.3"
"197","fall 1953","5310 CR 110 40 C1","5310 CR",110,40,29.625,-116.425,10,1953,0,0,0,0,0,0,0,0,0,0,34.92,0,5310,"CR","fall","110 40","136.7  to  83.3"
"198","fall 1953","5310 CR 103.3 35 C1","5310 CR",103.3,35,30.86666667,-116.7166667,10,1953,0,0,0,0,0,0,0,0,0,0,0,0,5310,"CR","fall","103.3 35","136.7  to  83.3"
"199","fall 1953","5310 CR 103.3 40 C1","5310 CR",103.3,40,30.74166667,-117.1,10,1953,27.12,0,0,0,3.39,0,3.39,0,3.39,0,27.12,10.17,5310,"CR","fall","103.3 40","136.7  to  83.3"
"200","fall 1953","5310 CR 103.3 30 C1","5310 CR",103.3,30,31.05833333,-116.4333333,10,1953,0,0,0,0,0,0,0,0,0,0,3.37,0,5310,"CR","fall","103.3 30","136.7  to  83.3"
"201","fall 1953","5310 CR 106.7 35 C1","5310 CR",106.7,35,30.33333333,-116.3833333,10,1953,0,0,0,0,3.48,0,0,0,0,0,3.48,0,5310,"CR","fall","106.7 35","136.7  to  83.3"
"202","fall 1953","5310 PT 83.3 51 C1","5310 PT",83.3,51,33.86666667,-120.1416667,10,1953,0,0,0,0,1.44,0,0,0,0,0,0,0,5310,"PT","fall","83.3 51","136.7  to  83.3"
"203","fall 1953","5310 CR 100 70 C1","5310 CR",100,70,30.35,-119.45,10,1953,2.92,0,0,0,0,0,0,0,0,0,20.44,37.96,5310,"CR","fall","100 70","136.7  to  83.3"
"204","fall 1953","5310 CR 100 50 C1","5310 CR",100,50,31,-118.1,10,1953,17.34,0,0,0,0,0,0,0,0,0,156.06,248.54,5310,"CR","fall","100 50","136.7  to  83.3"
"205","fall 1953","5310 PT 83.3 55 C1","5310 PT",83.3,55,33.73333333,-120.4083333,10,1953,0,0,0,0,0,0,0,0,0,0,2.52,0,5310,"PT","fall","83.3 55","136.7  to  83.3"
"206","fall 1953","5310 CR 100 60 C1","5310 CR",100,60,30.63333333,-118.75,10,1953,7.95,0,0,0,0,0,0,0,2.65,0,106,58.3,5310,"CR","fall","100 60","136.7  to  83.3"
"207","fall 1954","5410 HO 123.3 37 C1","5410 HO",123.3,37,27.4,-114.6583333,10,1954,0,0,0,0,0,0,0,0,0,0,0,9.4,5410,"HO","fall","123.3 37","136.7  to  76.7"
"208","fall 1954","5410 HO 123.3 40 C1","5410 HO",123.3,40,27.3,-114.8666667,10,1954,0,0,0,0,0,0,0,0,0,0,65,19.5,5410,"HO","fall","123.3 40","136.7  to  76.7"
"209","fall 1954","5410 HO 120 90 C1","5410 HO",120,90,26.25,-118.45,10,1954,8.79,5.86,0,2.93,0,0,0,0,0,0,11.72,272.49,5410,"HO","fall","120 90","136.7  to  76.7"
"210","fall 1954","5410 HO 120 70 C1","5410 HO",120,70,26.77333333,-117.1116667,10,1954,0,0,0,0,0,0,0,0,0,0,88.11,24.03,5410,"HO","fall","120 70","136.7  to  76.7"
"211","fall 1954","5410 HO 120 80 C1","5410 HO",120,80,26.64,-117.775,10,1954,6.64,0,0,0,0,0,6.64,0,0,0,16.6,109.56,5410,"HO","fall","120 80","136.7  to  76.7"
"212","fall 1954","5410 HO 120 25 C1","5410 HO",120,25,28.35833333,-114.35,10,1954,0,0,0,0,0,0,0,0,0,0,0,0,5410,"HO","fall","120 25","136.7  to  76.7"
"213","fall 1954","5410 CR 90 60 C1","5410 CR",90,60,32.4,-119.95,10,1954,0,0,0,0,3.19,0,3.19,0,0,0,0,0,5410,"CR","fall","90 60","136.7  to  76.7"
"214","fall 1954","5410 HO 130 40 C1","5410 HO",130,40,26.18,-114.0616667,10,1954,5.2,0,0,0,0,0,0,0,0,0,15.6,46.8,5410,"HO","fall","130 40","136.7  to  76.7"
"215","fall 1954","5410 HO 130 45 C1","5410 HO",130,45,25.98333333,-114.45,10,1954,0,0,0,0,0,0,0,0,0,0,36.12,108.36,5410,"HO","fall","130 45","136.7  to  76.7"
"216","fall 1954","5410 CR 93.3 30 C1","5410 CR",93.3,30,32.83333333,-117.5166667,10,1954,0,0,0,0,0,0,0,0,0,0,0,0,5410,"CR","fall","93.3 30","136.7  to  76.7"
"217","fall 1954","5410 CR 93.3 40 C1","5410 CR",93.3,40,32.50833333,-118.2083333,10,1954,0,0,0,0,2.97,0,0,0,0,0,5.94,0,5410,"CR","fall","93.3 40","136.7  to  76.7"
"218","fall 1954","5410 HO 120 35 C1","5410 HO",120,35,28.05,-114.9,10,1954,0,0,0,0,0,0,0,0,0,0,5.15,1.03,5410,"HO","fall","120 35","136.7  to  76.7"
"219","fall 1954","5410 HO 120 30 C1","5410 HO",120,30,28.21666667,-114.5666667,10,1954,0,0,0,0,0,0,0,0,0,0,12.85,2.57,5410,"HO","fall","120 30","136.7  to  76.7"
"220","fall 1954","5410 HO 116.7 30 C1","5410 HO",116.7,30,28.8,-114.9416667,10,1954,0,0,0,0,0,0,0,0,0,0,1.84,1.84,5410,"HO","fall","116.7 30","136.7  to  76.7"
"221","fall 1954","5410 HO 116.7 35 C1","5410 HO",116.7,35,28.61,-115.2833333,10,1954,0,0,0,0,0,0,0,0,0,0,8.88,2.96,5410,"HO","fall","116.7 35","136.7  to  76.7"
"222","fall 1954","5410 HO 116.7 40 C1","5410 HO",116.7,40,28.48333333,-115.595,10,1954,0,0,0,0,0,0,0,0,0,0,39.42,0,5410,"HO","fall","116.7 40","136.7  to  76.7"
"223","fall 1954","5410 CR 90 70 C1","5410 CR",90,70,32.08333333,-120.6333333,10,1954,0,0,0,0,0,0,3.1,0,0,0,0,0,5410,"CR","fall","90 70","136.7  to  76.7"
"224","fall 1954","5410 HO 120 45 C1","5410 HO",120,45,27.71666667,-115.55,10,1954,0,0,0,0,0,0,0,0,0,0,51.84,28.8,5410,"HO","fall","120 45","136.7  to  76.7"
"225","fall 1954","5410 HO 126.7 45 C1","5410 HO",126.7,45,26.56666667,-114.9,10,1954,0,0,0,0,0,0,0,0,0,0,5.86,0,5410,"HO","fall","126.7 45","136.7  to  76.7"
"226","fall 1954","5410 HO 120 50 C1","5410 HO",120,50,27.55333333,-115.88,10,1954,3.94,0,0,0,0,0,0,0,0,0,31.52,3.94,5410,"HO","fall","120 50","136.7  to  76.7"
"227","fall 1954","5410 CR 90 45 C1","5410 CR",90,45,32.90833333,-118.9333333,10,1954,0,0,0,0,2.9,0,0,0,0,0,0,0,5410,"CR","fall","90 45","136.7  to  76.7"
"228","fall 1954","5410 HO 130 35 C1","5410 HO",130,35,26.325,-113.75,10,1954,0,0,0,0,0,0,0,0,0,0,0,0,5410,"HO","fall","130 35","136.7  to  76.7"
"229","fall 1954","5410 CR 100 90 C1","5410 CR",100,90,29.68333333,-120.8,10,1954,0,35.4,0,0,0,0,0,0,0,0,0,64.9,5410,"CR","fall","100 90","136.7  to  76.7"
"230","fall 1954","5410 CR 96.7 30 C1","5410 CR",96.7,30,32.25833333,-117.15,10,1954,0,0,0,0,0,0,0,0,0,0,0,0,5410,"CR","fall","96.7 30","136.7  to  76.7"
"231","fall 1954","5410 CR 93.3 50 C1","5410 CR",93.3,50,32.16666667,-118.8833333,10,1954,0,0,0,0,0,0,0,0,0,0,0,0,5410,"CR","fall","93.3 50","136.7  to  76.7"
"232","fall 1954","5410 HO 116.7 26 C1","5410 HO",116.7,26,28.875,-114.6466667,10,1954,0,0,0,2.62,0,0,0,0,0,0,7.86,0,5410,"HO","fall","116.7 26","136.7  to  76.7"
"233","fall 1954","5410 CR 90 28 C1","5410 CR",90,28,33.475,-117.7583333,10,1954,0,0,0,0,0,0,0,0,0,0,2.63,0,5410,"CR","fall","90 28","136.7  to  76.7"
"234","fall 1954","5410 CR 90 30 C1","5410 CR",90,30,33.4,-117.9083333,10,1954,0,0,0,0,0,0,0,0,0,0,0,0,5410,"CR","fall","90 30","136.7  to  76.7"
"235","fall 1954","5410 CR 90 37 C1","5410 CR",90,37,33.175,-118.3833333,10,1954,0,0,0,0,0,0,0,0,0,0,2.86,0,5410,"CR","fall","90 37","136.7  to  76.7"
"236","fall 1954","5410 HO 126.7 40 C1","5410 HO",126.7,40,26.79166667,-114.4916667,10,1954,0,0,0,0,0,0,0,0,0,0,57.46,37.18,5410,"HO","fall","126.7 40","136.7  to  76.7"
"237","fall 1954","5410 CR 100 50 C1","5410 CR",100,50,31.03333333,-118.0833333,10,1954,0,0,0,0,0,0,0,0,0,0,0,0,5410,"CR","fall","100 50","136.7  to  76.7"
"238","fall 1954","5410 CR 80 55 C1","5410 CR",80,55,34.31666667,-120.8,10,1954,0,0,0,0,0,0,0,0,0,0,0,0,5410,"CR","fall","80 55","136.7  to  76.7"
"239","fall 1954","5410 HO 126.7 50 C1","5410 HO",126.7,50,26.375,-115.15,10,1954,3.16,0,0,0,0,0,0,0,0,0,31.6,15.8,5410,"HO","fall","126.7 50","136.7  to  76.7"
"240","fall 1954","5410 HO 120 60 C1","5410 HO",120,60,27.225,-116.5033333,10,1954,0,0,0,0,0,0,0,0,0,0,40.37,0,5410,"HO","fall","120 60","136.7  to  76.7"
"241","fall 1954","5410 HO 110 40 C1","5410 HO",110,40,29.61666667,-116.3283333,10,1954,0,0,0,0,0,0,7.04,0,0,0,10.56,10.56,5410,"HO","fall","110 40","136.7  to  76.7"
"242","fall 1954","5410 CR 83.3 60 C1","5410 CR",83.3,60,33.58333333,-120.7833333,10,1954,0,0,0,0,0,0,0,0,0,0,0,0,5410,"CR","fall","83.3 60","136.7  to  76.7"
"243","fall 1954","5410 CR 86.7 35 C1","5410 CR",86.7,35,33.85833333,-118.6083333,10,1954,0,0,0,0,0,0,0,0,0,0,0,0,5410,"CR","fall","86.7 35","136.7  to  76.7"
"244","fall 1954","5410 CR 93.3 45 C1","5410 CR",93.3,45,32.33333333,-118.55,10,1954,0,0,0,0,0,0,0,0,0,0,2.64,0,5410,"CR","fall","93.3 45","136.7  to  76.7"
"245","fall 1954","5410 CR 86.7 45 C1","5410 CR",86.7,45,33.5,-119.3166667,10,1954,0,0,0,0,0,0,0,0,0,0,0,0,5410,"CR","fall","86.7 45","136.7  to  76.7"
"246","fall 1954","5410 HO 123.3 45 C1","5410 HO",123.3,45,27.125,-115.1916667,10,1954,5.72,0,0,0,0,0,2.86,0,0,0,65.78,151.58,5410,"HO","fall","123.3 45","136.7  to  76.7"
"247","fall 1954","5410 HO 123.3 50 C1","5410 HO",123.3,50,26.94166667,-115.5,10,1954,12.96,6.48,0,0,0,0,0,0,0,0,22.68,132.84,5410,"HO","fall","123.3 50","136.7  to  76.7"
"248","fall 1954","5410 HO 123.3 55 C1","5410 HO",123.3,55,26.78333333,-115.7916667,10,1954,0,0,0,0,0,0,0,0,0,0,21.21,30.3,5410,"HO","fall","123.3 55","136.7  to  76.7"
"249","fall 1954","5410 CR 100 45 C1","5410 CR",100,45,31.175,-117.7833333,10,1954,0,0,0,0,0,0,0,0,0,0,3.23,3.23,5410,"CR","fall","100 45","136.7  to  76.7"
"250","fall 1954","5410 HO 133.3 30 C1","5410 HO",133.3,30,25.825,-113.1166667,10,1954,0,0,0,0,0,0,0,0,0,0,1.86,9.3,5410,"HO","fall","133.3 30","136.7  to  76.7"
"251","fall 1954","5410 CR 80 51 C1","5410 CR",80,51,34.43333333,-120.55,10,1954,0,0,0,0,0,0,0,0,0,0,0,0,5410,"CR","fall","80 51","136.7  to  76.7"
"252","fall 1954","5410 CR 80 60 C1","5410 CR",80,60,34.15,-121.15,10,1954,0,0,3.3,0,3.3,0,0,0,0,0,0,0,5410,"CR","fall","80 60","136.7  to  76.7"
"253","fall 1954","5410 HO 126.7 55 C1","5410 HO",126.7,55,26.20833333,-115.45,10,1954,0,0,0,0,0,0,0,0,0,0,12.56,0,5410,"HO","fall","126.7 55","136.7  to  76.7"
"254","fall 1954","5410 HO 130 30 C1","5410 HO",130,30,26.48333333,-113.4583333,10,1954,0,0,0,0,0,0,0,0,0,0,0,0,5410,"HO","fall","130 30","136.7  to  76.7"
"255","fall 1954","5410 CR 100 80 C1","5410 CR",100,80,30.025,-120.1333333,10,1954,12.16,18.24,0,0,0,0,3.04,0,0,0,3.04,109.44,5410,"CR","fall","100 80","136.7  to  76.7"
"256","fall 1954","5410 HO 110 45 C1","5410 HO",110,45,29.43,-116.6833333,10,1954,0,0,0,0,0,0,2.74,0,0,0,0,0,5410,"HO","fall","110 45","136.7  to  76.7"
"257","fall 1954","5410 HO 110 50 C1","5410 HO",110,50,29.275,-116.9833333,10,1954,2.85,0,0,0,0,0,5.7,0,0,0,2.85,0,5410,"HO","fall","110 50","136.7  to  76.7"
"258","fall 1954","5410 CR 83.3 55 C1","5410 CR",83.3,55,33.725,-120.4,10,1954,0,0,0,0,0,0,0,0,0,0,0,0,5410,"CR","fall","83.3 55","136.7  to  76.7"
"259","fall 1954","5410 HO 113.3 40 C1","5410 HO",113.3,40,29.05666667,-115.9666667,10,1954,6.66,0,0,0,0,0,0,0,3.33,0,16.65,0,5410,"HO","fall","113.3 40","136.7  to  76.7"
"260","fall 1954","5410 CR 86.7 60 C1","5410 CR",86.7,60,33,-120.35,10,1954,0,0,0,0,2.99,0,0,0,0,2.99,0,0,5410,"CR","fall","86.7 60","136.7  to  76.7"
"261","fall 1954","5410 CR 100 40 C1","5410 CR",100,40,31.35,-117.45,10,1954,0,0,0,3.04,0,0,9.12,0,0,0,12.16,0,5410,"CR","fall","100 40","136.7  to  76.7"
"262","fall 1954","5410 CR 96.7 55 C1","5410 CR",96.7,55,31.41666667,-118.85,10,1954,0,0,0,0,0,0,0,0,0,0,0,3.75,5410,"CR","fall","96.7 55","136.7  to  76.7"
"263","fall 1954","5410 CR 96.7 50 C1","5410 CR",96.7,50,31.58333333,-118.5,10,1954,0,4.15,0,0,0,0,12.45,0,4.15,0,4.15,0,5410,"CR","fall","96.7 50","136.7  to  76.7"
"264","fall 1954","5410 HO 130 60 C1","5410 HO",130,60,25.50833333,-115.4583333,10,1954,7.56,0,0,0,0,0,0,0,0,0,79.38,56.7,5410,"HO","fall","130 60","136.7  to  76.7"
